m,n_team,k,rule,seed,ok,runtime
8,4,3,veto,48,True,0.00026300002355128527
8,4,3,veto,49,False,0.00045470002805814147
8,4,4,plurality,0,True,0.00016160000814124942
8,4,4,plurality,1,False,0.0004585999995470047
8,4,4,plurality,2,True,0.00017809995915740728
8,4,4,plurality,3,True,0.0001922000083141029
8,4,4,plurality,4,True,0.0002513999934308231
8,4,4,plurality,5,True,0.00032649998320266604
8,4,4,plurality,6,True,0.0001900999923236668
8,4,4,plurality,7,True,0.0002783999661915004
8,4,4,plurality,8,True,0.00016920000780373812
8,4,4,plurality,9,True,0.00021090003428980708
8,4,4,plurality,10,True,0.00015480001457035542
8,4,4,plurality,11,True,0.0003532999544404447
8,4,4,plurality,12,True,0.0001944000250659883
8,4,4,plurality,13,True,0.0002935000229626894
8,4,4,plurality,14,True,0.00015769997844472528
8,4,4,plurality,15,True,0.00022540002828463912
8,4,4,plurality,16,True,0.00016350002260878682
8,4,4,plurality,17,True,0.00022419996093958616
8,4,4,plurality,18,True,0.00020269997185096145
8,4,4,plurality,19,True,0.0001870999694801867
8,4,4,plurality,20,True,0.00016330002108588815
8,4,4,plurality,21,True,0.0005033999914303422
8,4,4,plurality,22,True,0.00020459998631849885
8,4,4,plurality,23,True,0.00035360001493245363
8,4,4,plurality,24,True,0.0002604000037536025
8,4,4,plurality,25,True,0.00024390005273744464
8,4,4,plurality,26,True,0.00017529999604448676
8,4,4,plurality,27,True,0.0006841999711468816
8,4,4,plurality,28,True,0.000285400019492954
8,4,4,plurality,29,True,0.00023829995188862085
8,4,4,plurality,30,True,0.00020369997946545482
8,4,4,plurality,31,True,0.00019210000755265355
8,4,4,plurality,32,True,0.00016240001423284411
8,4,4,plurality,33,True,0.00020819995552301407
8,4,4,plurality,34,True,0.00015809998149052262
8,4,4,plurality,35,True,0.0003264000406488776
8,4,4,plurality,36,True,0.00018170004477724433
8,4,4,plurality,37,True,0.0002117999829351902
8,4,4,plurality,38,True,0.00019079999765381217
8,4,4,plurality,39,True,0.00022929999977350235
8,4,4,plurality,40,True,0.00016649998724460602
8,4,4,plurality,41,True,0.00018879998242482543
8,4,4,plurality,42,True,0.00018800003454089165
8,4,4,plurality,43,True,0.00020070001482963562
8,4,4,plurality,44,True,0.00019880000036209822
8,4,4,plurality,45,True,0.0002391999587416649
8,4,4,plurality,46,True,0.00020569999469444156
8,4,4,plurality,47,True,0.00036890001501888037
8,4,4,plurality,48,True,0.00018879998242482543
8,4,4,plurality,49,True,0.0003825000021606684
8,4,4,2-approval,0,True,0.0001865000231191516
8,4,4,2-approval,1,True,0.0003586999955587089
8,4,4,2-approval,2,True,0.00019079999765381217
8,4,4,2-approval,3,True,0.00025370001094415784
8,4,4,2-approval,4,True,0.00029719999292865396
8,4,4,2-approval,5,True,0.00041859998600557446
8,4,4,2-approval,6,True,0.00020209996728226542
8,4,4,2-approval,7,True,0.00029070000164210796
8,4,4,2-approval,8,True,0.0001802999759092927
8,4,4,2-approval,9,True,0.00025839998852461576
8,4,4,2-approval,10,True,0.000201700022444129
8,4,4,2-approval,11,True,0.00020140002015978098
8,4,4,2-approval,12,True,0.00016920000780373812
8,4,4,2-approval,13,True,0.0002872000331990421
8,4,4,2-approval,14,True,0.00036400003591552377
8,4,4,2-approval,15,True,0.0001970999874174595
8,4,4,2-approval,16,True,0.00022230000467970967
8,4,4,2-approval,17,True,0.00021139997988939285
8,4,4,2-approval,18,True,0.00017660000594332814
8,4,4,2-approval,19,True,0.00021689996356144547
8,4,4,2-approval,20,True,0.00021849997574463487
8,4,4,2-approval,21,True,0.00030210003023967147
8,4,4,2-approval,22,True,0.0001601999974809587
8,4,4,2-approval,23,True,0.00026210001669824123
8,4,4,2-approval,24,True,0.00033190002432093024
8,4,4,2-approval,25,True,0.00020130001939833164
8,4,4,2-approval,26,True,0.00017449998995289207
8,4,4,2-approval,27,True,0.0002269999822601676
8,4,4,2-approval,28,True,0.00019200000679120421
8,4,4,2-approval,29,True,0.00021220004418864846
8,4,4,2-approval,30,True,0.00020290003158152103
8,4,4,2-approval,31,True,0.00025350000942125916
8,4,4,2-approval,32,True,0.00016329996287822723
8,4,4,2-approval,33,True,0.00020910002058371902
8,4,4,2-approval,34,True,0.00020209996728226542
8,4,4,2-approval,35,True,0.00023010000586509705
8,4,4,2-approval,36,True,0.00016880000475794077
8,4,4,2-approval,37,True,0.00024480000138282776
8,4,4,2-approval,38,True,0.0001838000025600195
8,4,4,2-approval,39,True,0.0002505999873392284
8,4,4,2-approval,40,True,0.00019599997904151678
8,4,4,2-approval,41,True,0.0003011000226251781
8,4,4,2-approval,42,True,0.0001756999990902841
8,4,4,2-approval,43,True,0.00024100003065541387
8,4,4,2-approval,44,True,0.00023780000628903508
8,4,4,2-approval,45,True,0.00022460002219304442
8,4,4,2-approval,46,True,0.00016339996363967657
8,4,4,2-approval,47,True,0.0002169000217691064
8,4,4,2-approval,48,True,0.00019779999274760485
8,4,4,2-approval,49,True,0.00028519995976239443
8,4,4,veto,0,True,0.00018159998580813408
8,4,4,veto,1,True,0.0003360999980941415
8,4,4,veto,2,False,0.00046279997332021594
8,4,4,veto,3,True,0.00025510002160444856
8,4,4,veto,4,True,0.000188400037586689
8,4,4,veto,5,True,0.00036689999978989363
8,4,4,veto,6,True,0.00020110001787543297
8,4,4,veto,7,True,0.000604800006840378
8,4,4,veto,8,True,0.0001879000337794423
8,4,4,veto,9,True,0.00028440001187846065
8,4,4,veto,10,True,0.0002641999744810164
8,4,4,veto,11,False,0.0006676000193692744
8,4,4,veto,12,False,0.0005447000148706138
8,4,4,veto,13,True,0.00029499997617676854
8,4,4,veto,14,False,0.0007518999627791345
8,4,4,veto,15,True,0.00020830001449212432
8,4,4,veto,16,True,0.00018370000179857016
8,4,4,veto,17,True,0.00023259996669366956
8,4,4,veto,18,True,0.00032410002313554287
8,4,4,veto,19,True,0.0002367999986745417
8,4,4,veto,20,True,0.00032490002922713757
8,4,4,veto,21,False,0.000595899997279048
8,4,4,veto,22,True,0.00020559999393299222
8,4,4,veto,23,True,0.0004694999661296606
8,4,4,veto,24,True,0.00022490002447739244
8,4,4,veto,25,True,0.000345999957062304
8,4,4,veto,26,True,0.0003100999747402966
8,4,4,veto,27,True,0.0004655999946407974
8,4,4,veto,28,True,0.0003334999782964587
8,4,4,veto,29,False,0.000666000007186085
8,4,4,veto,30,True,0.00034710002364590764
8,4,4,veto,31,False,0.0005754000158049166
8,4,4,veto,32,True,0.00020050001330673695
8,4,4,veto,33,False,0.0013254000223241746
8,4,4,veto,34,True,0.00020790001144632697
8,4,4,veto,35,False,0.0005939999828115106
8,4,4,veto,36,True,0.0002136999974027276
8,4,4,veto,37,True,0.00023120001424103975
8,4,4,veto,38,True,0.00021049997303634882
8,4,4,veto,39,True,0.00023850001161918044
8,4,4,veto,40,True,0.00033650000113993883
8,4,4,veto,41,True,0.00045329995919018984
8,4,4,veto,42,True,0.00019039999460801482
8,4,4,veto,43,True,0.00019890000112354755
8,4,4,veto,44,True,0.00020050001330673695
8,4,4,veto,45,True,0.0005176000413484871
8,4,4,veto,46,True,0.00048589997459203005
8,4,4,veto,47,True,0.0002609000075608492
8,4,4,veto,48,True,0.00021440000273287296
8,4,4,veto,49,False,0.0005116000538691878
8,5,2,plurality,0,True,0.0001900999923236668
8,5,2,plurality,1,True,0.00017640000442042947
8,5,2,plurality,2,True,0.0001745999907143414
8,5,2,plurality,3,True,0.0001737999846227467
8,5,2,plurality,4,True,0.00016759999562054873
8,5,2,plurality,5,True,0.00021009996999055147
8,5,2,plurality,6,True,0.00017950002802535892
8,5,2,plurality,7,True,0.0002022999688051641
8,5,2,plurality,8,False,0.0003152999561280012
8,5,2,plurality,9,True,0.00018779997481033206
8,5,2,plurality,10,False,0.0003350000479258597
8,5,2,plurality,11,True,0.00018829997861757874
8,5,2,plurality,12,True,0.00017850002041086555
8,5,2,plurality,13,True,0.00016639998648315668
8,5,2,plurality,14,False,0.0003174000303260982
8,5,2,plurality,15,True,0.00020130001939833164
8,5,2,plurality,16,True,0.00016330002108588815
8,5,2,plurality,17,True,0.00025179999647662044
8,5,2,plurality,18,True,0.00017880002269521356
8,5,2,plurality,19,True,0.0003381000133231282
8,5,2,plurality,20,True,0.00016899994807317853
8,5,2,plurality,21,True,0.00017590000061318278
8,5,2,plurality,22,True,0.00016920000780373812
8,5,2,plurality,23,True,0.0001745999907143414
8,5,2,plurality,24,False,0.00034680002136155963
8,5,2,plurality,25,True,0.00029880000511184335
8,5,2,plurality,26,True,0.00022149999858811498
8,5,2,plurality,27,True,0.00034300005063414574
8,5,2,plurality,28,True,0.00017529999604448676
8,5,2,plurality,29,True,0.00018130004173144698
8,5,2,plurality,30,False,0.0002693000133149326
8,5,2,plurality,31,True,0.0001938999630510807
8,5,2,plurality,32,True,0.00015929999062791467
8,5,2,plurality,33,True,0.0001745999907143414
8,5,2,plurality,34,True,0.00017289997776970267
8,5,2,plurality,35,True,0.00021850003395229578
8,5,2,plurality,36,True,0.0005394000327214599
8,5,2,plurality,37,True,0.00020539999241009355
8,5,2,plurality,38,True,0.0001925000105984509
8,5,2,plurality,39,True,0.0002019999665208161
8,5,2,plurality,40,True,0.00017469999147579074
8,5,2,plurality,41,True,0.00018009997438639402
8,5,2,plurality,42,False,0.0003823000006377697
8,5,2,plurality,43,True,0.0002145000034943223
8,5,2,plurality,44,True,0.00017230003140866756
8,5,2,plurality,45,True,0.00017359998309984803
8,5,2,plurality,46,True,0.00017910002497956157
8,5,2,plurality,47,True,0.0002711999695748091
8,5,2,plurality,48,False,0.00036449998151510954
8,5,2,plurality,49,True,0.00017179996939375997
8,5,2,2-approval,0,True,0.0001669999910518527
8,5,2,2-approval,1,True,0.00015330000314861536
8,5,2,2-approval,2,False,0.0003601000062189996
8,5,2,2-approval,3,True,0.00017590000061318278
8,5,2,2-approval,4,False,0.00040850002551451325
8,5,2,2-approval,5,True,0.00014409999130293727
8,5,2,2-approval,6,True,0.0004984000115655363
8,5,2,2-approval,7,True,0.00024310004664584994
8,5,2,2-approval,8,False,0.0005251000402495265
8,5,2,2-approval,9,True,0.0004895000020042062
8,5,2,2-approval,10,False,0.00045039999531582
8,5,2,2-approval,11,True,0.00048749998677521944
8,5,2,2-approval,12,True,0.00044190004700794816
8,5,2,2-approval,13,True,0.00024640001356601715
8,5,2,2-approval,14,False,0.00045359996147453785
8,5,2,2-approval,15,True,0.00014910002937540412
8,5,2,2-approval,16,True,0.00021329999435693026
8,5,2,2-approval,17,True,0.0002136999974027276
8,5,2,2-approval,18,True,0.00014920003013685346
8,5,2,2-approval,19,True,0.0001802999759092927
8,5,2,2-approval,20,True,0.00017800001660361886
8,5,2,2-approval,21,True,0.00017670000670477748
8,5,2,2-approval,22,True,0.00017859996296465397
8,5,2,2-approval,23,True,0.00020569999469444156
8,5,2,2-approval,24,False,0.00031100003980100155
8,5,2,2-approval,25,True,0.0002142000012099743
8,5,2,2-approval,26,True,0.00022769998759031296
8,5,2,2-approval,27,True,0.0001765000051818788
8,5,2,2-approval,28,True,0.0001553000183776021
8,5,2,2-approval,29,True,0.00016489997506141663
8,5,2,2-approval,30,True,0.0002028000308200717
8,5,2,2-approval,31,False,0.0003429000498726964
8,5,2,2-approval,32,True,0.00017640000442042947
8,5,2,2-approval,33,True,0.0001965999836102128
8,5,2,2-approval,34,True,0.00023059995146468282
8,5,2,2-approval,35,True,0.0001881999778561294
8,5,2,2-approval,36,True,0.0001949999714270234
8,5,2,2-approval,37,True,0.00017339998157694936
8,5,2,2-approval,38,True,0.0002348999842070043
8,5,2,2-approval,39,True,0.0001727000344544649
8,5,2,2-approval,40,False,0.000374700000975281
8,5,2,2-approval,41,True,0.0001700000138953328
8,5,2,2-approval,42,False,0.00033710000570863485
8,5,2,2-approval,43,True,0.00016460003098472953
8,5,2,2-approval,44,True,0.00017100002150982618
8,5,2,2-approval,45,True,0.0001778999576345086
8,5,2,2-approval,46,True,0.00020920002134516835
8,5,2,2-approval,47,True,0.00016390002565458417
8,5,2,2-approval,48,True,0.00017710000975057483
8,5,2,2-approval,49,True,0.00018140004249289632
8,5,2,veto,0,False,0.0004243999719619751
8,5,2,veto,1,False,0.00037480000173673034
8,5,2,veto,2,False,0.0004532000166364014
8,5,2,veto,3,True,0.00018169998656958342
8,5,2,veto,4,False,0.00048700004117563367
8,5,2,veto,5,True,0.000262299960013479
8,5,2,veto,6,False,0.0003907000063918531
8,5,2,veto,7,True,0.00016920000780373812
8,5,2,veto,8,False,0.0005254000425338745
8,5,2,veto,9,False,0.00039280002238228917
8,5,2,veto,10,True,0.00027050002245232463
8,5,2,veto,11,True,0.00017600000137463212
8,5,2,veto,12,False,0.0004898000042885542
8,5,2,veto,13,True,0.00017549999756738544
8,5,2,veto,14,True,0.00032049999572336674
8,5,2,veto,15,False,0.0004075000179000199
8,5,2,veto,16,False,0.0003926000208593905
8,5,2,veto,17,False,0.00039579998701810837
8,5,2,veto,18,False,0.0004202999989502132
8,5,2,veto,19,False,0.0004232999635860324
8,5,2,veto,20,False,0.0004212000058032572
8,5,2,veto,21,False,0.00037780002458021045
8,5,2,veto,22,True,0.0002416999777778983
8,5,2,veto,23,True,0.00017500005196779966
8,5,2,veto,24,True,0.00021269998978823423
8,5,2,veto,25,True,0.00026319996686652303
8,5,2,veto,26,False,0.00047069997526705265
8,5,2,veto,27,True,0.00023609999334439635
8,5,2,veto,28,True,0.0001922000083141029
8,5,2,veto,29,False,0.00042050000047311187
8,5,2,veto,30,False,0.0004585999995470047
8,5,2,veto,31,True,0.000193099956959486
8,5,2,veto,32,False,0.00045629998203366995
8,5,2,veto,33,True,0.0002069000038318336
8,5,2,veto,34,True,0.00029799999902024865
8,5,2,veto,35,True,0.00019319995772093534
8,5,2,veto,36,False,0.0004151000175625086
8,5,2,veto,37,True,0.0001618000096641481
8,5,2,veto,38,True,0.00016930000856518745
8,5,2,veto,39,True,0.00019339995924383402
8,5,2,veto,40,False,0.0006459999713115394
8,5,2,veto,41,True,0.00019669998437166214
8,5,2,veto,42,True,0.0001970999874174595
8,5,2,veto,43,False,0.00042610004311427474
8,5,2,veto,44,True,0.00019390002125874162
8,5,2,veto,45,True,0.00020519999088719487
8,5,2,veto,46,True,0.0001756999990902841
8,5,2,veto,47,True,0.0001577000366523862
8,5,2,veto,48,False,0.0004062000080011785
8,5,2,veto,49,True,0.000285100017208606
8,5,3,plurality,0,True,0.00017519999528303742
8,5,3,plurality,1,True,0.00020869995933026075
8,5,3,plurality,2,True,0.00021949998335912824
8,5,3,plurality,3,True,0.0002465000143274665
8,5,3,plurality,4,True,0.00019590003648772836
8,5,3,plurality,5,True,0.0001734999823383987
8,5,3,plurality,6,True,0.00019039999460801482
8,5,3,plurality,7,True,0.00016830000095069408
8,5,3,plurality,8,False,0.00035879999632015824
8,5,3,plurality,9,True,0.0004214000073261559
8,5,3,plurality,10,True,0.00023120001424103975
8,5,3,plurality,11,True,0.0003282999969087541
8,5,3,plurality,12,True,0.0001490999711677432
8,5,3,plurality,13,True,0.00017919996753335
8,5,3,plurality,14,False,0.0003525000065565109
8,5,3,plurality,15,True,0.00016329996287822723
8,5,3,plurality,16,True,0.0001553000183776021
8,5,3,plurality,17,True,0.00017419998766854405
8,5,3,plurality,18,True,0.000208500016015023
8,5,3,plurality,19,True,0.00021590001415461302
8,5,3,plurality,20,True,0.00020049995509907603
8,5,3,plurality,21,True,0.00015789997996762395
8,5,3,plurality,22,True,0.0002041999832727015
8,5,3,plurality,23,True,0.00016299996059387922
8,5,3,plurality,24,False,0.00038460001815110445
8,5,3,plurality,25,True,0.00015520001761615276
8,5,3,plurality,26,True,0.0002859999658539891
8,5,3,plurality,27,True,0.00017419998766854405
8,5,3,plurality,28,True,0.0001946999691426754
8,5,3,plurality,29,True,0.00017940002726390958
8,5,3,plurality,30,False,0.0004115999909117818
8,5,3,plurality,31,True,0.0001860000193119049
8,5,3,plurality,32,True,0.0001892000436782837
8,5,3,plurality,33,True,0.00015380000695586205
8,5,3,plurality,34,True,0.0001818999880924821
8,5,3,plurality,35,True,0.00017989997286349535
8,5,3,plurality,36,True,0.00021029997151345015
8,5,3,plurality,37,True,0.00018659996567294002
8,5,3,plurality,38,True,0.00019450002582743764
8,5,3,plurality,39,True,0.0001870999694801867
8,5,3,plurality,40,True,0.00018660002388060093
8,5,3,plurality,41,True,0.00016330002108588815
8,5,3,plurality,42,True,0.00023070001043379307
8,5,3,plurality,43,True,0.00014780001947656274
8,5,3,plurality,44,True,0.0002348999842070043
8,5,3,plurality,45,True,0.00019300001440569758
8,5,3,plurality,46,True,0.00018669996643438935
8,5,3,plurality,47,True,0.00026160001289099455
8,5,3,plurality,48,True,0.0002574000391177833
8,5,3,plurality,49,True,0.00017010001465678215
8,5,3,2-approval,0,True,0.0001922999508678913
8,5,3,2-approval,1,True,0.00019730004714801908
8,5,3,2-approval,2,True,0.00020219996804371476
8,5,3,2-approval,3,True,0.00016280001727864146
8,5,3,2-approval,4,True,0.0001981999957934022
8,5,3,2-approval,5,True,0.00018049997743219137
8,5,3,2-approval,6,True,0.00027949997456744313
8,5,3,2-approval,7,True,0.0001914000022225082
8,5,3,2-approval,8,False,0.00041450001299381256
8,5,3,2-approval,9,True,0.00022470002295449376
8,5,3,2-approval,10,True,0.00024009996559470892
8,5,3,2-approval,11,True,0.0001710999640636146
8,5,3,2-approval,12,True,0.00018360000103712082
8,5,3,2-approval,13,True,0.00017519999528303742
8,5,3,2-approval,14,False,0.0004561999812722206
8,5,3,2-approval,15,True,0.00016989995492622256
8,5,3,2-approval,16,True,0.00032480002846568823
8,5,3,2-approval,17,True,0.00017529999604448676
8,5,3,2-approval,18,True,0.00017359998309984803
8,5,3,2-approval,19,True,0.00016659998800605536
8,5,3,2-approval,20,True,0.00018360000103712082
8,5,3,2-approval,21,True,0.00017740001203492284
8,5,3,2-approval,22,True,0.0003657999914139509
8,5,3,2-approval,23,True,0.0001756999990902841
8,5,3,2-approval,24,False,0.0004360999446362257
8,5,3,2-approval,25,True,0.00017720001051202416
8,5,3,2-approval,26,True,0.00031460000900551677
8,5,3,2-approval,27,True,0.00018659996567294002
8,5,3,2-approval,28,True,0.00024690001737326384
8,5,3,2-approval,29,True,0.0002077000099234283
8,5,3,2-approval,30,True,0.00028310000197961926
8,5,3,2-approval,31,True,0.00017359998309984803
8,5,3,2-approval,32,True,0.00017060001846402884
8,5,3,2-approval,33,True,0.0001810999820008874
8,5,3,2-approval,34,True,0.0002497999812476337
8,5,3,2-approval,35,True,0.00016679998952895403
8,5,3,2-approval,36,True,0.00021470000501722097
8,5,3,2-approval,37,True,0.00016649998724460602
8,5,3,2-approval,38,True,0.00018929998623207211
8,5,3,2-approval,39,True,0.0001762000028975308
8,5,3,2-approval,40,True,0.00019480002811178565
8,5,3,2-approval,41,True,0.00017660000594332814
8,5,3,2-approval,42,False,0.0003787999739870429
8,5,3,2-approval,43,True,0.00015680002979934216
8,5,3,2-approval,44,True,0.00020140002015978098
8,5,3,2-approval,45,True,0.00015510001685470343
8,5,3,2-approval,46,True,0.00023049995070323348
8,5,3,2-approval,47,True,0.00017819995991885662
8,5,3,2-approval,48,True,0.0001829999964684248
8,5,3,2-approval,49,True,0.00015320000238716602
8,5,3,veto,0,False,0.0005387999699451029
8,5,3,veto,1,False,0.00042779999785125256
8,5,3,veto,2,False,0.00046820001443848014
8,5,3,veto,3,True,0.0001854999572969973
8,5,3,veto,4,False,0.000470499973744154
8,5,3,veto,5,True,0.0001700000138953328
8,5,3,veto,6,True,0.0005383000243455172
8,5,3,veto,7,True,0.00020080001559108496
8,5,3,veto,8,False,0.0008648000075481832
8,5,3,veto,9,False,0.00042810000013560057
8,5,3,veto,10,True,0.00040030002128332853
8,5,3,veto,11,True,0.0002774999593384564
8,5,3,veto,12,False,0.0004086000262759626
8,5,3,veto,13,True,0.00026569998590275645
8,5,3,veto,14,True,0.00023150001652538776
8,5,3,veto,15,False,0.00042749999556690454
8,5,3,veto,16,True,0.00045309995766729116
8,5,3,veto,17,False,0.00045519997365772724
8,5,3,veto,18,False,0.0004917000187560916
8,5,3,veto,19,False,0.0004209000035189092
8,5,3,veto,20,False,0.0004524000105448067
8,5,3,veto,21,True,0.00033920002169907093
8,5,3,veto,22,True,0.0002145000034943223
8,5,3,veto,23,True,0.00023310002870857716
8,5,3,veto,24,True,0.00019639998208731413
8,5,3,veto,25,True,0.000228899996727705
8,5,3,veto,26,False,0.00047770002856850624
8,5,3,veto,27,True,0.0002437999937683344
8,5,3,veto,28,True,0.00020819995552301407
8,5,3,veto,29,False,0.0005382000235840678
8,5,3,veto,30,False,0.0004699999699369073
8,5,3,veto,31,True,0.00021930004004389048
8,5,3,veto,32,True,0.0003328000311739743
8,5,3,veto,33,True,0.00019830005476251245
8,5,3,veto,34,True,0.00017610000213608146
8,5,3,veto,35,True,0.00027240003691986203
8,5,3,veto,36,False,0.0004254999803379178
8,5,3,veto,37,True,0.00021430000197142363
8,5,3,veto,38,True,0.0003132999991066754
8,5,3,veto,39,True,0.00038350000977516174
8,5,3,veto,40,False,0.00045789999421685934
8,5,3,veto,41,True,0.00043590000132098794
8,5,3,veto,42,True,0.00024510000366717577
8,5,3,veto,43,True,0.0003735999925993383
8,5,3,veto,44,True,0.00021000002743676305
8,5,3,veto,45,True,0.00020399998174980283
8,5,3,veto,46,True,0.00020369997946545482
8,5,3,veto,47,True,0.00018580001778900623
8,5,3,veto,48,False,0.0004566000425256789
8,5,3,veto,49,True,0.00026240001898258924
8,5,4,plurality,0,True,0.00018239999189972878
8,5,4,plurality,1,True,0.00031400000443682075
8,5,4,plurality,2,True,0.00017099996330216527
8,5,4,plurality,3,True,0.0002099000266753137
8,5,4,plurality,4,True,0.0001750999945215881
8,5,4,plurality,5,True,0.00016989995492622256
8,5,4,plurality,6,True,0.0001715999678708613
8,5,4,plurality,7,True,0.00019869999960064888
8,5,4,plurality,8,True,0.00028360000578686595
8,5,4,plurality,9,True,0.0002169999643228948
8,5,4,plurality,10,True,0.0002647999790497124
8,5,4,plurality,11,True,0.00029440002981573343
8,5,4,plurality,12,True,0.0001647999742999673
8,5,4,plurality,13,True,0.00025919999461621046
8,5,4,plurality,14,False,0.0004067999543622136
8,5,4,plurality,15,True,0.0002120999852195382
8,5,4,plurality,16,True,0.00018440000712871552
8,5,4,plurality,17,True,0.0002158999559469521
8,5,4,plurality,18,True,0.00026329996762797236
8,5,4,plurality,19,True,0.00015380000695586205
8,5,4,plurality,20,True,0.00019559997599571943
8,5,4,plurality,21,True,0.00019300001440569758
8,5,4,plurality,22,True,0.0001591000473126769
8,5,4,plurality,23,True,0.00022679998073726892
8,5,4,plurality,24,False,0.00039489998016506433
8,5,4,plurality,25,True,0.00020900001982226968
8,5,4,plurality,26,True,0.00025019998429343104
8,5,4,plurality,27,True,0.000201700022444129
8,5,4,plurality,28,True,0.00016960001084953547
8,5,4,plurality,29,True,0.0002190999803133309
8,5,4,plurality,30,True,0.0002492000348865986
8,5,4,plurality,31,True,0.00018909998470917344
8,5,4,plurality,32,True,0.00024640001356601715
8,5,4,plurality,33,True,0.00021430000197142363
8,5,4,plurality,34,True,0.0002573999809101224
8,5,4,plurality,35,True,0.00017740001203492284
8,5,4,plurality,36,True,0.00025969999842345715
8,5,4,plurality,37,True,0.00019150000298395753
8,5,4,plurality,38,True,0.0001674999948590994
8,5,4,plurality,39,True,0.00017470004968345165
8,5,4,plurality,40,True,0.00020519999088719487
8,5,4,plurality,41,True,0.00021030002972111106
8,5,4,plurality,42,True,0.000222100003156811
8,5,4,plurality,43,True,0.00026299996534362435
8,5,4,plurality,44,True,0.00017469999147579074
8,5,4,plurality,45,True,0.000215300009585917
8,5,4,plurality,46,True,0.00018639996415004134
8,5,4,plurality,47,True,0.0003353999927639961
8,5,4,plurality,48,True,0.0002576999831944704
8,5,4,plurality,49,True,0.00021989998640492558
8,5,4,2-approval,0,True,0.0001867999671958387
8,5,4,2-approval,1,True,0.00018420000560581684
8,5,4,2-approval,2,True,0.00018640002235770226
8,5,4,2-approval,3,True,0.000188400037586689
8,5,4,2-approval,4,True,0.00017169996863231063
8,5,4,2-approval,5,True,0.00023570004850625992
8,5,4,2-approval,6,True,0.00017630000365898013
8,5,4,2-approval,7,True,0.00022280000848695636
8,5,4,2-approval,8,True,0.00025839998852461576
8,5,4,2-approval,9,True,0.0003165999660268426
8,5,4,2-approval,10,True,0.00029559998074546456
8,5,4,2-approval,11,True,0.00022040004841983318
8,5,4,2-approval,12,True,0.00018729997100308537
8,5,4,2-approval,13,True,0.00020299997413530946
8,5,4,2-approval,14,True,0.00026839994825422764
8,5,4,2-approval,15,True,0.00021319999359548092
8,5,4,2-approval,16,True,0.00025340000865980983
8,5,4,2-approval,17,True,0.00022119999630376697
8,5,4,2-approval,18,True,0.00028439995367079973
8,5,4,2-approval,19,True,0.0002302999491803348
8,5,4,2-approval,20,True,0.00020459998631849885
8,5,4,2-approval,21,True,0.00042400002712383866
8,5,4,2-approval,22,True,0.00018339999951422215
8,5,4,2-approval,23,True,0.00021820003166794777
8,5,4,2-approval,24,True,0.00024309998843818903
8,5,4,2-approval,25,True,0.00021389999892562628
8,5,4,2-approval,26,True,0.00016850000247359276
8,5,4,2-approval,27,True,0.00019190000602975488
8,5,4,2-approval,28,True,0.00017939996905624866
8,5,4,2-approval,29,True,0.00020919996313750744
8,5,4,2-approval,30,True,0.0002973000518977642
8,5,4,2-approval,31,True,0.00018829997861757874
8,5,4,2-approval,32,True,0.0002191000385209918
8,5,4,2-approval,33,True,0.00016930000856518745
8,5,4,2-approval,34,True,0.00029799999902024865
8,5,4,2-approval,35,True,0.00019370001973584294
8,5,4,2-approval,36,True,0.0001800000318326056
8,5,4,2-approval,37,True,0.00017980003030970693
8,5,4,2-approval,38,True,0.00017849996220320463
8,5,4,2-approval,39,True,0.00033740000799298286
8,5,4,2-approval,40,True,0.0002109999768435955
8,5,4,2-approval,41,True,0.00017229997320100665
8,5,4,2-approval,42,True,0.0002856999635696411
8,5,4,2-approval,43,True,0.00021190004190430045
8,5,4,2-approval,44,True,0.00017819995991885662
8,5,4,2-approval,45,True,0.00018540001474320889
8,5,4,2-approval,46,True,0.00018020003335550427
8,5,4,2-approval,47,True,0.00018820003606379032
8,5,4,2-approval,48,True,0.00017449998995289207
8,5,4,2-approval,49,True,0.0002664000494405627
8,5,4,veto,0,False,0.0005728999967686832
8,5,4,veto,1,True,0.0005290999542921782
8,5,4,veto,2,False,0.0005564999883063138
8,5,4,veto,3,True,0.0002997000119648874
8,5,4,veto,4,True,0.0005043999990448356
8,5,4,veto,5,True,0.00024859997211024165
8,5,4,veto,6,True,0.0003803999861702323
8,5,4,veto,7,True,0.00023310002870857716
8,5,4,veto,8,False,0.0005716999876312912
8,5,4,veto,9,True,0.00031910004327073693
8,5,4,veto,10,True,0.00020920002134516835
8,5,4,veto,11,True,0.00019289995543658733
8,5,4,veto,12,True,0.0004403999773785472
8,5,4,veto,13,True,0.00026080000679939985
8,5,4,veto,14,True,0.0002707999665290117
8,5,4,veto,15,False,0.0010294999810867012
8,5,4,veto,16,True,0.00038810004480183125
8,5,4,veto,17,False,0.0006712999893352389
8,5,4,veto,18,False,0.0004618999664671719
8,5,4,veto,19,True,0.0005708999815396965
8,5,4,veto,20,False,0.0006053000106476247
8,5,4,veto,21,True,0.00030020001577213407
8,5,4,veto,22,True,0.00023309997050091624
8,5,4,veto,23,True,0.0003443000023253262
8,5,4,veto,24,True,0.000291300006210804
8,5,4,veto,25,True,0.0002452000044286251
8,5,4,veto,26,False,0.0004870999837294221
8,5,4,veto,27,True,0.0002408000291325152
8,5,4,veto,28,True,0.00019920000340789557
8,5,4,veto,29,False,0.0005110999918542802
